country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($);gdp_per_capita ($);generation
Albania;2008;male;35-54 years;37,00;377.119;9.81;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Boomers
Albania;2008;male;55-74 years;21,00;228.672;9.18;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Silent
Albania;2008;female;75+ years;5,00;59.369;8.42;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Silent
Albania;2008;female;15-24 years;20,00;276.073;7.24;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Millenials
Albania;2008;female;25-34 years;9,00;182.663;4.93;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Generation X
Albania;2008;female;35-54 years;19,00;393.832;4.82;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Boomers
Albania;2008;male;75+ years;2,00;44.574;4.49;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Silent
Albania;2008;male;15-24 years;11,00;286.702;3.84;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Millenials
Albania;2008;female;55-74 years;7,00;226.448;3.09;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Silent
Albania;2008;male;5-14 years;7,00;262.464;2.67;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Generation Z
Albania;2008;female;5-14 years;1,00;246.288;0.41;Albania2008;; $12.881.352.688,00 ; $4.672,00 ;Generation Z
Albania;2009;female;15-24 years;0,00;270.003;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Millenials
Albania;2009;female;25-34 years;0,00;182.712;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Generation X
Albania;2009;female;35-54 years;0,00;394.286;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Boomers
Albania;2009;female;5-14 years;0,00;236.174;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Generation Z
Albania;2009;female;55-74 years;0,00;233.302;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Silent
Albania;2009;female;75+ years;0,00;61.582;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Silent
Albania;2009;male;15-24 years;0,00;283.448;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Millenials
Albania;2009;male;25-34 years;0,00;174.955;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Generation X
Albania;2009;male;35-54 years;0,00;374.365;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Boomers
Albania;2009;male;5-14 years;0,00;253.007;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Generation Z
Albania;2009;male;55-74 years;0,00;234.570;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Silent
Albania;2009;male;75+ years;0,00;47.331;0,00;Albania2009;; $12.044.212.904,00 ; $4.387,00 ;Silent
Albania;2010;male;55-74 years;20,00;241.852;8.27;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Silent
Albania;2010;male;35-54 years;20,00;371.611;5.38;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation X
Albania;2010;male;25-34 years;9,00;179.720;5.01;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation X
Albania;2010;male;75+ years;2,00;50.767;3.94;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Silent
Albania;2010;male;15-24 years;10,00;279.508;3.58;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Millenials
Albania;2010;female;25-34 years;6,00;183.579;3.27;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation X
Albania;2010;female;75+ years;2,00;64.415;3.1;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Silent
Albania;2010;female;35-54 years;12,00;394.593;3.04;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation X
Albania;2010;female;55-74 years;7,00;241.491;2.9;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Silent
Albania;2010;female;15-24 years;6,00;263.581;2.28;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Millenials
Albania;2010;female;5-14 years;2,00;223.969;0.89;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation Z
Albania;2010;male;5-14 years;0,00;240.939;0,00;Albania2010;0,722; $11.926.953.259,00 ; $4.359,00 ;Generation Z
Antigua and Barbuda;1985;female;15-24 years;0,00;7.709;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Generation X
Antigua and Barbuda;1985;female;25-34 years;0,00;6.344;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Boomers
Antigua and Barbuda;1985;female;35-54 years;0,00;6.173;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Silent
Antigua and Barbuda;1985;female;5-14 years;0,00;7.339;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Generation X
Antigua and Barbuda;1985;female;55-74 years;0,00;3.778;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;G.I. Generation
Antigua and Barbuda;1985;female;75+ years;0,00;949;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;G.I. Generation
Antigua and Barbuda;1985;male;15-24 years;0,00;7.667;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Generation X
Antigua and Barbuda;1985;male;25-34 years;0,00;6.194;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Boomers
Antigua and Barbuda;1985;male;35-54 years;0,00;5.970;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Silent
Antigua and Barbuda;1985;male;5-14 years;0,00;7.304;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;Generation X
Antigua and Barbuda;1985;male;55-74 years;0,00;2.723;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;G.I. Generation
Antigua and Barbuda;1985;male;75+ years;0,00;424;0,00;Antigua and Barbuda1985;; $240.923.926,00 ; $3.850,00 ;G.I. Generation
Antigua and Barbuda;1986;female;15-24 years;0,00;7.668;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Generation X
Antigua and Barbuda;1986;female;25-34 years;0,00;6.209;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Boomers
Antigua and Barbuda;1986;female;35-54 years;0,00;6.101;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Silent
Antigua and Barbuda;1986;female;5-14 years;0,00;6.907;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Generation X
Antigua and Barbuda;1986;female;55-74 years;0,00;3.764;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;G.I. Generation
Antigua and Barbuda;1986;female;75+ years;0,00;1.014;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;G.I. Generation
Antigua and Barbuda;1986;male;15-24 years;0,00;7.563;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Generation X
Antigua and Barbuda;1986;male;25-34 years;0,00;6.023;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Boomers
Antigua and Barbuda;1986;male;35-54 years;0,00;5.947;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Silent
Antigua and Barbuda;1986;male;5-14 years;0,00;6.827;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;Generation X
Antigua and Barbuda;1986;male;55-74 years;0,00;2.771;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;G.I. Generation
Antigua and Barbuda;1986;male;75+ years;0,00;476;0,00;Antigua and Barbuda1986;; $290.440.148,00 ; $4.740,00 ;G.I. Generation
Antigua and Barbuda;1987;female;15-24 years;0,00;7.583;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Generation X
Antigua and Barbuda;1987;female;25-34 years;0,00;6.101;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Boomers
Antigua and Barbuda;1987;female;35-54 years;0,00;6.059;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Silent
Antigua and Barbuda;1987;female;5-14 years;0,00;6.623;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Generation X
Antigua and Barbuda;1987;female;55-74 years;0,00;3.738;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;G.I. Generation
Antigua and Barbuda;1987;female;75+ years;0,00;1.081;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;G.I. Generation
Antigua and Barbuda;1987;male;15-24 years;0,00;7.421;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Generation X
Antigua and Barbuda;1987;male;25-34 years;0,00;5.893;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Boomers
Antigua and Barbuda;1987;male;35-54 years;0,00;5.927;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Silent
Antigua and Barbuda;1987;male;5-14 years;0,00;6.499;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;Generation X
Antigua and Barbuda;1987;male;55-74 years;0,00;2.798;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;G.I. Generation
Antigua and Barbuda;1987;male;75+ years;0,00;538;0,00;Antigua and Barbuda1987;; $337.174.852,00 ; $5.595,00 ;G.I. Generation
Antigua and Barbuda;1988;female;15-24 years;0,00;7.413;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Generation X
Antigua and Barbuda;1988;female;25-34 years;0,00;6.041;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Boomers
Antigua and Barbuda;1988;female;35-54 years;0,00;6.021;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Silent
Antigua and Barbuda;1988;female;5-14 years;0,00;6.527;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Generation X
Antigua and Barbuda;1988;female;55-74 years;0,00;3.708;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;G.I. Generation
Antigua and Barbuda;1988;female;75+ years;0,00;1.141;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;G.I. Generation
Antigua and Barbuda;1988;male;15-24 years;0,00;7.209;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Generation X
Antigua and Barbuda;1988;male;25-34 years;0,00;5.826;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Boomers
Antigua and Barbuda;1988;male;35-54 years;0,00;5.907;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Silent
Antigua and Barbuda;1988;male;5-14 years;0,00;6.355;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;Generation X
Antigua and Barbuda;1988;male;55-74 years;0,00;2.813;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;G.I. Generation
Antigua and Barbuda;1988;male;75+ years;0,00;603;0,00;Antigua and Barbuda1988;; $398.637.741,00 ; $6.693,00 ;G.I. Generation
Antigua and Barbuda;1989;female;15-24 years;0,00;7.152;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Generation X
Antigua and Barbuda;1989;female;25-34 years;0,00;6.059;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Boomers
Antigua and Barbuda;1989;female;35-54 years;0,00;5.969;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Silent
Antigua and Barbuda;1989;female;5-14 years;0,00;6.621;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Generation X
Antigua and Barbuda;1989;female;55-74 years;0,00;3.696;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;G.I. Generation
Antigua and Barbuda;1989;female;75+ years;0,00;1.195;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;G.I. Generation
Antigua and Barbuda;1989;male;15-24 years;0,00;6.927;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Generation X
Antigua and Barbuda;1989;male;25-34 years;0,00;5.835;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Boomers
Antigua and Barbuda;1989;male;35-54 years;0,00;5.862;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Silent
Antigua and Barbuda;1989;male;5-14 years;0,00;6.403;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;Generation X
Antigua and Barbuda;1989;male;55-74 years;0,00;2.843;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;G.I. Generation
Antigua and Barbuda;1989;male;75+ years;0,00;676;0,00;Antigua and Barbuda1989;; $438.794.778,00 ; $7.407,00 ;G.I. Generation
Antigua and Barbuda;1990;male;35-54 years;1,00;5.799;17.24;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Silent
Antigua and Barbuda;1990;female;15-24 years;0,00;6.827;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Generation X
Antigua and Barbuda;1990;female;25-34 years;0,00;6.172;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Boomers
Antigua and Barbuda;1990;female;35-54 years;0,00;5.895;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Silent
Antigua and Barbuda;1990;female;5-14 years;0,00;6.877;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Generation X
Antigua and Barbuda;1990;female;55-74 years;0,00;3.706;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;G.I. Generation
Antigua and Barbuda;1990;female;75+ years;0,00;1.252;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;G.I. Generation
Antigua and Barbuda;1990;male;15-24 years;0,00;6.598;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Generation X
Antigua and Barbuda;1990;male;25-34 years;0,00;5.937;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Boomers
Antigua and Barbuda;1990;male;5-14 years;0,00;6.611;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;Generation X
Antigua and Barbuda;1990;male;55-74 years;0,00;2.902;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;G.I. Generation
Antigua and Barbuda;1990;male;75+ years;0,00;758;0,00;Antigua and Barbuda1990;; $459.469.074,00 ; $7.744,00 ;G.I. Generation
Antigua and Barbuda;1991;female;15-24 years;0,00;6.595;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Generation X
Antigua and Barbuda;1991;female;25-34 years;0,00;6.396;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Boomers
Antigua and Barbuda;1991;female;35-54 years;0,00;6.198;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Boomers
Antigua and Barbuda;1991;female;5-14 years;0,00;7.089;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Millenials
Antigua and Barbuda;1991;female;55-74 years;0,00;3.665;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Silent
Antigua and Barbuda;1991;female;75+ years;0,00;1.293;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;G.I. Generation
Antigua and Barbuda;1991;male;15-24 years;0,00;6.401;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Generation X
Antigua and Barbuda;1991;male;25-34 years;0,00;6.156;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Boomers
Antigua and Barbuda;1991;male;35-54 years;0,00;6.122;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Boomers
Antigua and Barbuda;1991;male;5-14 years;0,00;6.818;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Millenials
Antigua and Barbuda;1991;male;55-74 years;0,00;2.857;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;Silent
Antigua and Barbuda;1991;male;75+ years;0,00;804;0,00;Antigua and Barbuda1991;; $481.706.333,00 ; $7.976,00 ;G.I. Generation
Antigua and Barbuda;1992;female;15-24 years;0,00;6.369;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Generation X
Antigua and Barbuda;1992;female;25-34 years;0,00;6.650;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Boomers
Antigua and Barbuda;1992;female;35-54 years;0,00;6.534;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Boomers
Antigua and Barbuda;1992;female;5-14 years;0,00;7.311;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Millenials
Antigua and Barbuda;1992;female;55-74 years;0,00;3.648;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Silent
Antigua and Barbuda;1992;female;75+ years;0,00;1.339;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;G.I. Generation
Antigua and Barbuda;1992;male;15-24 years;0,00;6.221;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Generation X
Antigua and Barbuda;1992;male;25-34 years;0,00;6.409;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Boomers
Antigua and Barbuda;1992;male;35-54 years;0,00;6.497;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Boomers
Antigua and Barbuda;1992;male;5-14 years;0,00;7.059;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Millenials
Antigua and Barbuda;1992;male;55-74 years;0,00;2.851;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;Silent
Antigua and Barbuda;1992;male;75+ years;0,00;853;0,00;Antigua and Barbuda1992;; $499.281.148,00 ; $8.087,00 ;G.I. Generation
Antigua and Barbuda;1993;male;25-34 years;1,00;6.668;15,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Boomers
Antigua and Barbuda;1993;female;15-24 years;0,00;6.182;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Generation X
Antigua and Barbuda;1993;female;25-34 years;0,00;6.914;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Boomers
Antigua and Barbuda;1993;female;35-54 years;0,00;6.917;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Boomers
Antigua and Barbuda;1993;female;5-14 years;0,00;7.529;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Millenials
Antigua and Barbuda;1993;female;55-74 years;0,00;3.662;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Silent
Antigua and Barbuda;1993;female;75+ years;0,00;1.386;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;G.I. Generation
Antigua and Barbuda;1993;male;15-24 years;0,00;6.069;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Generation X
Antigua and Barbuda;1993;male;35-54 years;0,00;6.915;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Boomers
Antigua and Barbuda;1993;male;5-14 years;0,00;7.298;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Millenials
Antigua and Barbuda;1993;male;55-74 years;0,00;2.879;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;Silent
Antigua and Barbuda;1993;male;75+ years;0,00;896;0,00;Antigua and Barbuda1993;; $535.172.778,00 ; $8.453,00 ;G.I. Generation
Antigua and Barbuda;1994;female;15-24 years;0,00;6.083;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Generation X
Antigua and Barbuda;1994;female;25-34 years;0,00;7.151;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Boomers
Antigua and Barbuda;1994;female;35-54 years;0,00;7.357;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Boomers
Antigua and Barbuda;1994;female;5-14 years;0,00;7.722;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Millenials
Antigua and Barbuda;1994;female;55-74 years;0,00;3.715;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Silent
Antigua and Barbuda;1994;female;75+ years;0,00;1.437;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;G.I. Generation
Antigua and Barbuda;1994;male;15-24 years;0,00;5.976;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Generation X
Antigua and Barbuda;1994;male;25-34 years;0,00;6.886;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Boomers
Antigua and Barbuda;1994;male;35-54 years;0,00;7.359;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Boomers
Antigua and Barbuda;1994;male;5-14 years;0,00;7.494;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Millenials
Antigua and Barbuda;1994;male;55-74 years;0,00;2.935;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;Silent
Antigua and Barbuda;1994;male;75+ years;0,00;929;0,00;Antigua and Barbuda1994;; $589.429.593,00 ; $9.062,00 ;G.I. Generation
Antigua and Barbuda;1995;female;15-24 years;0,00;6.099;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Generation X
Antigua and Barbuda;1995;female;25-34 years;0,00;7.333;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Generation X
Antigua and Barbuda;1995;female;35-54 years;0,00;7.851;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Boomers
Antigua and Barbuda;1995;female;5-14 years;0,00;7.885;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Millenials
Antigua and Barbuda;1995;female;55-74 years;0,00;3.808;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Silent
Antigua and Barbuda;1995;female;75+ years;0,00;1.488;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;G.I. Generation
Antigua and Barbuda;1995;male;15-24 years;0,00;5.953;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Generation X
Antigua and Barbuda;1995;male;25-34 years;0,00;7.023;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Generation X
Antigua and Barbuda;1995;male;35-54 years;0,00;7.809;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Boomers
Antigua and Barbuda;1995;male;5-14 years;0,00;7.632;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Millenials
Antigua and Barbuda;1995;male;55-74 years;0,00;3.021;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;Silent
Antigua and Barbuda;1995;male;75+ years;0,00;944;0,00;Antigua and Barbuda1995;; $577.280.741,00 ; $8.636,00 ;G.I. Generation
Antigua and Barbuda;1998;female;15-24 years;0,00;6.529;0,00;Antigua and Barbuda1998;; $727.860.593,00 ; $10.078,00 ;Generation X
Antigua and Barbuda;1998;female;25-34 years;0,00;8.332;0,00;Antigua and Barbuda1998;; $727.860.593,00 ; $10.078,00 ;Generation X
Antigua and Barbuda;1998;female;35-54 years;0,00;9.615;0,00;Antigua and Barbuda1998;; $727.860.593,00 ; $10.078,00 ;Boomers
Antigua and Barbuda;1998;female;5-14 years;0,00;8.183;0,00;Antigua and Barbuda1998;; $727.860.593,00 ; $10.078,00 ;Millenials
